Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
27.78510902,0.959787011,0.277339578,-0.081001282,1.002332059
27.789966,0.94281435,0.283877254,-0.071042061,0.987183959
27.79486319,0.957033277,0.285657763,-0.070637703,1.001250586
27.79967866,0.959814906,0.273145348,-0.063102722,0.999917491
27.80458746,0.962490201,0.282032371,-0.069876671,1.005391662
27.80943501,0.963225484,0.288554639,-0.059939384,1.007303252
27.81429017,0.966616988,0.278381616,-0.05959034,1.007668465
27.81914699,0.958278894,0.272996277,-0.061634064,0.998310655
27.8240047,0.974093676,0.279556334,-0.056509972,1.014989463
27.82886152,0.944754601,0.271763325,-0.049017906,0.984286196
27.83371762,0.963453054,0.287873656,-0.0534935,1.00696305
27.83857428,0.958565235,0.2872082,-0.050818443,1.001957272
27.84343183,0.949191093,0.284201741,-0.055340767,0.992369368
27.84828881,0.930558562,0.26917702,-0.055100441,0.970273964
27.85314439,0.943273067,0.266185373,-0.050092697,0.981390855
27.85800147,0.946694613,0.256015033,-0.045117378,0.981738236
27.86285918,0.933665395,0.281724811,-0.035392761,0.975885539
27.86767579,0.945030451,0.254791141,-0.032913208,0.979328524
27.87253074,0.946999073,0.258973986,-0.042402267,0.982686482
27.87738704,0.93018353,0.25365591,-0.032792091,0.964706194
27.88224506,0.928022742,0.238780811,-0.032791138,0.958810589
27.88710137,0.930943012,0.243054003,-0.049562454,0.963424401
27.89195736,0.926978588,0.225802571,-0.037654877,0.954826682
27.89681538,0.920972586,0.232552886,-0.030590057,0.950372085
27.90167168,0.927282333,0.222489432,-0.037932396,0.954354724
27.90652845,0.938656688,0.21489872,-0.026172638,0.9632979
27.91138444,0.931238413,0.197764874,-0.036001205,0.952686734
27.91624121,0.926511168,0.175893098,-0.012382507,0.943140845
27.92109887,0.922193527,0.194755867,-0.024723053,0.942858409
27.92595558,0.932520628,0.180131659,-0.027529716,0.950157893
27.93081157,0.940850854,0.177550927,-0.030397415,0.957939802
27.93566835,0.930331111,0.167754799,-0.007005692,0.945360634
27.94052595,0.934516788,0.13884306,-0.031524658,0.945300389
27.94538267,0.938988924,0.141006604,-0.013020515,0.949606548
27.95023991,0.943802238,0.138455257,-0.01133728,0.953971203
27.95509543,0.941843987,0.109617412,-0.012119293,0.948278941
27.95995303,0.949795485,0.102336586,-0.012962341,0.955380689
27.96480986,0.960477471,0.107102171,-0.011476517,0.966498608
27.96966574,0.957146525,0.09034282,-0.017230034,0.961555079
27.97452262,0.966120958,0.09274596,-0.008693695,0.970601411
27.97942152,0.975378036,0.073651955,-0.028916359,0.978582179
27.98427808,0.989920259,0.064145997,-0.008566856,0.992033376
27.98913506,0.988110065,0.052273661,-0.00266552,0.989495398
27.99399105,1.0057199,0.030852571,-0.013566971,1.006284483
27.99884939,1.028433084,0.038210079,-0.007784843,1.029172106
28.00370611,1.008482933,0.026384786,-0.004482269,1.008837982
28.00856157,1.027103901,0.014575019,-0.006023407,1.027224968
28.01341782,1.022193432,0.000459194,-0.0076437,1.022222113
28.01827652,1.039095402,-0.013568535,-0.002146721,1.039186204
28.02313236,1.051205873,-0.010763615,-0.003872871,1.051268112
28.02798866,1.044563532,-0.036481977,0.003843307,1.045207481
28.03284616,1.026504278,-0.031189486,-0.012330055,1.027052018
28.03770298,1.03024888,-0.056791276,6.19888E-05,1.031812972
28.04255928,1.048605919,-0.060766026,0.007521629,1.05039205
28.04742605,1.050587177,-0.067092016,-0.004158974,1.052735509
28.05223199,1.050530672,-0.082864091,-0.013443947,1.053879448
28.0570897,1.060361147,-0.10082981,-0.001368523,1.065145194
28.06194532,1.046653748,-0.097277418,0.001048088,1.051165097
28.06680147,1.054769039,-0.112759098,-0.001378059,1.060780015
28.07165824,1.056034327,-0.102032751,-0.006233215,1.060970327
28.07651574,1.050508976,-0.112762198,-0.004003525,1.056551206
28.08137246,1.042996645,-0.121039912,0.000505447,1.049996627
28.0862285,1.03820467,-0.117345572,0.000165939,1.04481527
28.09108522,1.048096418,-0.146932155,-0.016880035,1.058480088
28.09594282,1.046432972,-0.145433202,-0.014882088,1.056595598
28.1007997,1.023642302,-0.155842721,-0.005832672,1.035453782
28.10565564,1.036995173,-0.161429733,-0.011180878,1.049544453
28.11051246,1.026892424,-0.15751192,-0.007081032,1.038926463
28.11536996,1.024223328,-0.151278257,0.013551712,1.035423674
28.12022668,1.010103464,-0.168863818,-0.004068375,1.024129166
28.12508272,1.022556305,-0.174413964,-0.016869545,1.037461425
28.12993954,1.001952648,-0.177499607,-0.010638237,1.017609155
28.13479704,0.991358757,-0.173520237,-0.006915092,1.006453812
28.13965387,0.983510733,-0.188536301,-0.010410309,1.001472752
28.1445098,0.980816603,-0.174963698,-0.013955116,0.996397636
28.14936663,0.976056099,-0.185329005,-0.010417938,0.993549637
28.15422444,0.976367712,-0.186093614,-0.011724472,0.994013182
28.15912293,0.950955153,-0.189207688,-0.008360863,0.969631453
28.16397866,0.940284252,-0.189948678,-0.024087906,0.959580743
28.16883527,0.939542055,-0.19551523,-0.013646126,0.95976648
28.17370308,0.908300877,-0.19150798,-0.010498047,0.928329682
28.1785497,0.898939371,-0.196999863,-0.019304276,0.920474657
28.18340532,0.892327785,-0.181117833,-0.023355484,0.910822719
28.18826241,0.869496584,-0.196258157,-0.025078773,0.891723342
28.19311965,0.859068871,-0.187499657,-0.029236794,0.879778515
28.19797657,0.829962254,-0.188450962,-0.026292801,0.851494227
28.20279116,0.822670698,-0.18461363,-0.02104187,0.843393165
28.20770496,0.80642128,-0.176074848,-0.011193275,0.825495561
28.21254678,0.783328772,-0.177070379,-0.02282238,0.803416918
28.21740402,0.772673607,-0.175709009,-0.034439087,0.79314829
28.22225939,0.752949715,-0.179189533,-0.029411316,0.774536756
28.22711626,0.721867085,-0.154105946,-0.026872635,0.738622278
28.23193251,0.703166962,-0.152970329,-0.029155731,0.720203967
28.23678933,0.687262058,-0.15899232,-0.021976471,0.705755382
28.24164532,0.67895484,-0.15542154,-0.017299652,0.696731517
28.24650215,0.666260481,-0.154252931,-0.024591446,0.684325752
28.2513597,0.630219221,-0.131807834,-0.024754524,0.644330938
28.25621756,0.609012365,-0.123748049,-0.041592598,0.622847963
28.26107246,0.588321686,-0.127623811,-0.044108391,0.603618914
28.26592928,0.568098783,-0.129090786,-0.037160873,0.583765012
28.27078782,0.538784981,-0.104369968,-0.039806366,0.550242576
28.2756447,0.536174536,-0.113147914,-0.040118217,0.549449774
28.28049965,0.517308235,-0.098063469,-0.04523468,0.528460434
28.28535637,0.494147539,-0.07596688,-0.05273056,0.502725839
28.29021392,0.485661268,-0.080166966,-0.055451393,0.495346815
28.29507074,0.460915565,-0.070083961,-0.058195114,0.46983145
28.29992673,0.455659389,-0.067191809,-0.051463127,0.463452988
28.3047835,0.417560816,-0.059514642,-0.037719727,0.423464054
28.30964105,0.413256168,-0.049511567,-0.059732437,0.420475945
28.31449782,0.404528856,-0.039645821,-0.064981461,0.411628445
28.31935381,0.377114296,-0.034537449,-0.060714722,0.383528754
28.32421058,0.354971886,-0.019971341,-0.080264091,0.364480752
28.32906814,0.347556829,0.001623288,-0.068821907,0.354308961
28.33392814,0.34288013,0.00643453,-0.069382668,0.349888755
28.33883798,0.322040915,0.023104578,-0.065246582,0.329395339
28.34369543,0.310920954,0.03015326,-0.061125755,0.318303969
28.3485246,0.290587664,0.044280052,-0.068919182,0.301913509
28.35340407,0.27090621,0.041686594,-0.067215919,0.282216099
28.35826558,0.275242925,0.06530261,-0.086882591,0.295925131
28.36312085,0.246575832,0.069789663,-0.092162132,0.272330859
28.36798001,0.235078454,0.078956082,-0.083177567,0.261561561
28.37283538,0.238144875,0.097557127,-0.093268394,0.273732292
28.37769058,0.227121592,0.106531858,-0.086654663,0.265409655
28.38253298,0.209253788,0.108322755,-0.075345039,0.247381976
28.38739236,0.213266611,0.114851475,-0.076030731,0.253878279
28.39224845,0.198479056,0.133220881,-0.09570694,0.257490888
28.39710387,0.193488002,0.132447258,-0.100964546,0.255291446
28.40191913,0.186174989,0.145935699,-0.101392746,0.257369081
28.40681793,0.170020103,0.17125009,-0.094758034,0.259253763
28.41163345,0.175246835,0.16787003,-0.09760952,0.261571058
28.41648933,0.159359813,0.171647325,-0.093322754,0.252125942
28.42134621,0.146224022,0.182480752,-0.103316307,0.25564614
28.42620376,0.14287734,0.190910771,-0.106087685,0.260989375
28.43106048,0.151605606,0.206453934,-0.085075378,0.269898697
28.43591652,0.141503334,0.198187113,-0.116459846,0.269933735
28.44077324,0.148288608,0.208936989,-0.090587616,0.271754104
28.44563085,0.13852489,0.22191669,-0.105260849,0.281985831
28.45048756,0.11477387,0.227726668,-0.103172302,0.27509453
28.45534361,0.129326344,0.233491331,-0.120059967,0.29267371
28.46020053,0.132069826,0.222583249,-0.122540474,0.286359755
28.46505793,0.120669961,0.261626512,-0.132091522,0.31695085
28.46991475,0.123786092,0.257604301,-0.115420341,0.308228532
28.47477131,0.105629802,0.253618985,-0.115472794,0.298017132
28.47962751,0.094924808,0.259216726,-0.113119125,0.298328622
28.48448501,0.098624229,0.26477167,-0.113115311,0.304344951
28.48934178,0.097661138,0.27501595,-0.139188766,0.323334167
28.49419777,0.080203891,0.273300052,-0.112771988,0.306338218
28.49905454,0.096196771,0.274027109,-0.122140884,0.315060424
28.5039122,0.071879268,0.279493153,-0.124277115,0.314209887
28.50876892,0.08575058,0.275355697,-0.123965263,0.313912899
28.51362543,0.066445112,0.278423071,-0.121243477,0.310860644
28.51852267,0.078371286,0.271971047,-0.123260498,0.308712584
28.52338137,0.054455876,0.28223604,-0.125185966,0.31351898
28.52823736,0.042659521,0.268613815,-0.129416466,0.301200661
28.53305225,0.030874252,0.271768749,-0.114549637,0.296535144
28.53795105,0.012489319,0.274900973,-0.13065815,0.304627773
28.54280788,0.013101101,0.263691545,-0.125187874,0.292193212
28.54767642,-0.002791047,0.269306421,-0.143454552,0.305144141
28.55252168,0.005134463,0.281877935,-0.135386467,0.312747547
28.55737762,-0.024877548,0.256412625,-0.132083893,0.289503854
28.56223548,-0.0166412,0.247774079,-0.142994881,0.286559697
28.56709204,-0.027528703,0.255828261,-0.146621704,0.296148363
28.57194897,-0.050075948,0.25668931,-0.157290459,0.305184028
28.5768047,-0.077188313,0.238546938,-0.146440506,0.290357536
28.58167741,-0.065999687,0.225309297,-0.137996674,0.272329433
28.5865198,-0.083603978,0.221620023,-0.141413689,0.275867525
28.5913335,-0.115393162,0.203769565,-0.144730568,0.275289946
28.59619012,-0.115833282,0.209819108,-0.136104584,0.275619058
28.60104777,-0.137689054,0.203947425,-0.151222229,0.288826921
28.60590454,-0.150881767,0.201990113,-0.141036034,0.288888345
28.61076048,-0.152162075,0.166623712,-0.13318634,0.262021678
28.61561725,-0.201255322,0.171955958,-0.151584625,0.305041726
28.6204748,-0.212081432,0.167664424,-0.155548096,0.311905599
28.62533157,-0.225286186,0.170557529,-0.142706871,0.316558031
28.63018756,-0.257663399,0.163947865,-0.151330948,0.34083777
28.63504433,-0.268473744,0.152571052,-0.152709961,0.344494426
28.6399022,-0.269756347,0.134046033,-0.154022217,0.338318886
28.64475876,-0.295011699,0.125115544,-0.136137009,0.348165316
28.6496147,-0.308339179,0.12816231,-0.144511223,0.363843538
28.65447147,-0.343222022,0.104914114,-0.155200005,0.391018374
28.65932907,-0.35175246,0.108007938,-0.163423538,0.402619871
28.66418579,-0.377071142,0.087197423,-0.164398193,0.420491145
28.66904183,-0.404868364,0.073596835,-0.150958061,0.438318632
28.67389855,-0.411163628,0.060026556,-0.139861107,0.438428838
28.67875694,-0.427063406,0.053659782,-0.143062592,0.453574062
28.68361288,-0.438289583,0.047369719,-0.155759811,0.467549749
28.68846902,-0.475860357,0.031474546,-0.158813477,0.502648433
28.69332616,-0.49430725,0.020393834,-0.157020569,0.519048191
28.69822522,-0.517363667,0.006955892,-0.150391579,0.538823882
28.70308215,-0.507238507,-0.008851111,-0.146090508,0.527931512
28.70793736,-0.537841499,-0.031802371,-0.148909569,0.558980258
28.71279486,-0.566119313,-0.028409988,-0.146882057,0.585553194
28.71765152,-0.570452631,-0.046471313,-0.156752586,0.593419885
28.72250871,-0.574894607,-0.059776515,-0.152205467,0.59769854
28.72736506,-0.591407359,-0.061041147,-0.15477562,0.614364857
28.73223683,-0.610332608,-0.088651836,-0.147721291,0.634181851
28.73703819,-0.632078886,-0.087540492,-0.152571678,0.656098448
28.74193595,-0.631993413,-0.117485091,-0.147795677,0.659592285
28.74679199,-0.658524334,-0.109134912,-0.14057827,0.682148795
28.75166199,-0.668336093,-0.119972557,-0.152444839,0.695920956
28.75650595,-0.685546398,-0.142691284,-0.142720222,0.714635382
28.76136402,-0.693162501,-0.129505411,-0.144908905,0.719892002
28.76621876,-0.715306878,-0.154588357,-0.137478828,0.744621997
28.77103423,-0.720983028,-0.158123225,-0.137179375,0.750758058
28.77589178,-0.717129946,-0.178376958,-0.127264977,0.749860035
28.78074845,-0.742095828,-0.169966802,-0.134051323,0.773023084
28.78560444,-0.752803981,-0.195038944,-0.145561218,0.791165022
28.79046131,-0.727804244,-0.193715289,-0.125926018,0.763598057
28.79531876,-0.736484587,-0.199563816,-0.132569313,0.774473942
28.80017564,-0.757288277,-0.207853094,-0.146332741,0.79881269
28.80503157,-0.763899565,-0.220912859,-0.136125565,0.806768372
28.80988835,-0.775398493,-0.2291141,-0.125885963,0.81828074
28.81474595,-0.772768974,-0.232579634,-0.137138367,0.818579321
28.81960314,-0.770319641,-0.245607004,-0.136381149,0.819948149
28.82445861,-0.775349021,-0.234706298,-0.11167717,0.81775604
28.82931548,-0.782874525,-0.252513289,-0.132394791,0.83317697
28.83417303,-0.783391953,-0.258400798,-0.133922577,0.835708789
28.83902986,-0.791321456,-0.261831075,-0.128239632,0.84332115
28.84388585,-0.797029495,-0.267709553,-0.12731266,0.850372233
28.84874256,-0.788675904,-0.285536557,-0.123967171,0.847884819
28.85360012,-0.792404413,-0.281819522,-0.12059021,0.84962874
28.85845694,-0.784412146,-0.280499339,-0.110016823,0.840289233
28.86331282,-0.791076183,-0.274455965,-0.12095356,0.846024449
28.86816975,-0.797905266,-0.268421382,-0.117501259,0.850005528
28.8730273,-0.783498406,-0.286306858,-0.106858253,0.840987548
28.8779259,-0.788382173,-0.280253083,-0.110548973,0.843984192
28.88279767,-0.784033597,-0.286222041,-0.114217758,0.842423547
28.88763798,-0.777590156,-0.289800048,-0.103518486,0.836269451
28.892496,-0.780951679,-0.281413883,-0.116725922,0.838274561
28.89735256,-0.791725814,-0.282539546,-0.10837841,0.847587305
28.90220855,-0.783655524,-0.274215847,-0.102420807,0.836540694
28.90706579,-0.768713415,-0.289753497,-0.115588188,0.829601128
28.91192329,-0.799574912,-0.281418324,-0.107214928,0.854407018
28.91677939,-0.785268426,-0.273147523,-0.110801697,0.838768792
28.92163553,-0.790287793,-0.274387538,-0.107194901,0.843406227
28.92649267,-0.769350052,-0.261395425,-0.105984688,0.819426522
28.93134996,-0.782211483,-0.265088916,-0.111944199,0.833461721
28.93616605,-0.776348293,-0.268836856,-0.105949402,0.828381073
28.94106288,-0.787226796,-0.267784655,-0.107110977,0.838395737
28.94591975,-0.791450202,-0.259619057,-0.096337318,0.838496486
28.95073564,-0.779283941,-0.227552161,-0.09992981,0.817954408
28.95559246,-0.803239346,-0.238553479,-0.10590744,0.844581313
28.96044845,-0.805943429,-0.228014857,-0.08796978,0.842184225
28.96530522,-0.816171527,-0.229433566,-0.105933189,0.854398949
28.97016277,-0.798046708,-0.218888178,-0.104757309,0.834125097
28.97501965,-0.794588864,-0.217913732,-0.096416473,0.829550477
28.97987558,-0.81534487,-0.202645779,-0.090488434,0.845009305
28.98473376,-0.812514544,-0.211354211,-0.096540451,0.845086117
28.98958996,-0.822002411,-0.196192414,-0.088256836,0.849687411
28.99444668,-0.836555302,-0.192939162,-0.101514816,0.864497283
28.99930272,-0.841882706,-0.163492411,-0.100432396,0.863471438
29.00416048,-0.847552836,-0.177120134,-0.087416649,0.870263766
29.00901704,-0.863136828,-0.162030175,-0.095957756,0.88344035
29.01387376,-0.862260401,-0.149337083,-0.080595016,0.878800387
29.01872975,-0.888042271,-0.146275297,-0.101143837,0.905674121
29.02358657,-0.880667806,-0.133650705,-0.095387459,0.895844329
29.02844413,-0.88800168,-0.12820746,-0.092056274,0.901919339
29.03330095,-0.895738602,-0.120436594,-0.079198837,0.907262405
29.03815683,-0.906153679,-0.09593001,-0.095071793,0.916163578
29.04301366,-0.921748459,-0.09780699,-0.099006653,0.932195659
29.04787121,-0.930384517,-0.092506334,-0.112517357,0.941718072
29.05272835,-0.951318026,-0.082428351,-0.097349167,0.959831902
29.057626,-0.965294361,-0.084307313,-0.09178257,0.973306204
29.06248204,-0.965370774,-0.074230194,-0.098223686,0.973189985
29.06729866,-0.963509917,-0.045044586,-0.107089043,0.970488763
29.07219694,-0.985765457,-0.047030568,-0.084879875,0.990530163
29.07706762,-1.003592014,-0.041847467,-0.089035988,1.008402474
29.08190939,-1.005032659,-0.043591931,-0.080695152,1.009208903
29.08676715,-1.002047539,-0.023950696,-0.091445923,1.006496529
29.09162355,-1.020803928,-0.004476801,-0.104514122,1.02615004
29.09647996,-1.016009927,-0.004162118,-0.089017868,1.019910621
29.10133694,-1.021042109,0.003268421,-0.080800056,1.024239386
29.1061946,-1.040565968,0.020129547,-0.096421242,1.045217579
29.11105085,-1.024662018,0.034465,-0.083459854,1.028632896
29.11590736,-1.025855422,0.039173186,-0.082513809,1.02991379
29.12076444,-1.027384639,0.048520759,-0.086362839,1.032149214
29.12562189,-1.036310911,0.060152739,-0.094959259,1.042389523
29.13043652,-1.028957367,0.066983566,-0.077415466,1.034037338
29.13529241,-1.031381965,0.068882436,-0.095659256,1.03809645
29.14014918,-1.024692059,0.082616612,-0.097178459,1.032600103
29.14500762,-1.020777702,0.074797899,-0.082108498,1.026802634
29.14986361,-1.019555926,0.090823635,-0.10281086,1.02874355
29.15471954,-1.03299284,0.099521801,-0.083030701,1.041092164
29.15957631,-1.018057466,0.10581769,-0.080061913,1.026668543
29.16443392,-1.015461683,0.114414066,-0.100904465,1.026856718
29.16929064,-1.008484244,0.13242124,-0.100250244,1.022069453
29.17414668,-0.989981294,0.121716261,-0.085393906,1.001084377
29.17900345,-0.976667166,0.137194261,-0.092066765,0.990543945
29.18386105,-0.98517704,0.131161243,-0.091607094,0.998082628
29.18871782,-0.982087851,0.141767934,-0.08407402,0.995822843
29.19357376,-0.955569863,0.159393772,-0.09088707,0.973026514
29.19843053,-0.934367061,0.160238519,-0.100064278,0.953273857
29.20328808,-0.954044938,0.168110594,-0.087844849,0.972717653
29.20814486,-0.933543444,0.161714852,-0.075772285,0.950471722
29.21300085,-0.918304801,0.14816913,-0.087589264,0.934296354
29.21785767,-0.898734808,0.165592343,-0.073231697,0.916792212
29.22271522,-0.881988883,0.166228279,-0.089896202,0.902007515
29.22757199,-0.875222802,0.178648785,-0.092224121,0.898017611
29.23242798,-0.866369486,0.162526205,-0.085065842,0.885577242
29.23732694,-0.84849143,0.179757088,-0.085144043,0.871492872
29.24218361,-0.831056952,0.158788249,-0.080514908,0.849912947
29.24704038,-0.802244425,0.178346962,-0.078343391,0.825555233
29.25189699,-0.781139493,0.171604306,-0.092852592,0.805138838
29.25675376,-0.774744749,0.181529373,-0.078790665,0.799618852
29.26161142,-0.7402035,0.16761528,-0.076752663,0.762815229
29.26642663,-0.741783738,0.165627778,-0.08188343,0.764447886
29.27132486,-0.705848575,0.170761898,-0.096529961,0.732598027
29.27618058,-0.701295376,0.171161279,-0.087335587,0.727144341
29.28103923,-0.668643117,0.173866183,-0.09250927,0.697044498
29.28591058,-0.65794313,0.157539561,-0.081059456,0.681379858
29.29075043,-0.631002188,0.160289437,-0.081608772,0.656137528
29.29560741,-0.635531306,0.165323675,-0.079825401,0.66151648
29.30046532,-0.607135892,0.158562496,-0.104210854,0.6360943
29.30532173,-0.593510032,0.151801154,-0.097559929,0.620335142
29.31013756,-0.558832288,0.142671734,-0.088611603,0.583524435
29.31499319,-0.548504949,0.140728995,-0.075022697,0.571218639
29.31985074,-0.526747108,0.136429772,-0.073455811,0.549064071
29.32470751,-0.51020968,0.134607822,-0.083799362,0.534280372
29.3295635,-0.498907328,0.111443013,-0.084593773,0.518154584
29.33442032,-0.502294898,0.112149507,-0.080668449,0.520946327
29.33927788,-0.458466053,0.112801149,-0.069677353,0.477252716
29.34413465,-0.429537296,0.10163714,-0.080168724,0.448619462
29.34899064,-0.427198052,0.102388337,-0.095337868,0.449522921
29.35384746,-0.413360715,0.086523548,-0.098537445,0.433662349
29.35870491,-0.383315325,0.080245584,-0.068494797,0.397569527
29.36356173,-0.39185524,0.064525962,-0.069591522,0.403183716
29.36841772,-0.355505228,0.058436617,-0.075444221,0.368090527
29.37327449,-0.352934718,0.054788113,-0.076510429,0.36526497
29.37813215,-0.345933199,0.034560114,-0.084705353,0.357825623
29.38298887,-0.332216263,0.045315787,-0.090479851,0.347286293
29.38784491,-0.316472292,0.025127113,-0.089087486,0.329731199
29.39270163,-0.291658401,0.024108827,-0.087719917,0.305517009
29.39755923,-0.298211694,0.023107871,-0.09112072,0.312677427
29.40241595,-0.290755868,-0.006365448,-0.087380409,0.303668947
29.40727199,-0.278905869,-0.026081637,-0.100296021,0.297536598
29.41212892,-0.269767046,-0.019567549,-0.091737747,0.285609808
29.41704111,-0.249264359,-0.041598365,-0.078520775,0.264629282
29.42190236,-0.238484204,-0.037318856,-0.077261925,0.253449832
29.42675642,-0.242365479,-0.05680126,-0.078392029,0.260984135
29.43161246,-0.236959875,-0.061932445,-0.086631775,0.259789673
29.43647116,-0.224722385,-0.078942344,-0.085300446,0.252998439
29.44132736,-0.217561245,-0.081557214,-0.088718414,0.248707522
29.4461834,-0.208262563,-0.093639165,-0.092093468,0.246216968
29.45103939,-0.206457078,-0.112677112,-0.088311195,0.251235993
29.45589657,-0.204964399,-0.124490157,-0.067934036,0.249245336
29.46075647,-0.20129776,-0.145757899,-0.088069916,0.263671127
29.4656098,-0.197870076,-0.138296843,-0.096148491,0.259852104
29.47042345,-0.189737916,-0.149934664,-0.092255592,0.258828079
29.47532444,-0.184640646,-0.159056947,-0.093153954,0.260900248
29.48019689,-0.172522724,-0.172844142,-0.089262009,0.260013257
29.48503715,-0.167670071,-0.174637645,-0.082992554,0.255928357
29.4898371,-0.160546422,-0.185960963,-0.086237907,0.260372061
29.49469475,-0.163400412,-0.192391902,-0.089448929,0.267797404
29.49955152,-0.156848311,-0.208263263,-0.075979233,0.271565505
29.50440756,-0.164769053,-0.21218735,-0.093456268,0.28444048
29.50926433,-0.165679097,-0.218458503,-0.108383179,0.294822988
29.51412189,-0.154831767,-0.229481414,-0.099411011,0.294137968
29.51897866,-0.149053156,-0.233232588,-0.095231056,0.292716992
29.52383465,-0.13874501,-0.234640792,-0.100549698,0.290545557
29.52869137,-0.140571713,-0.24084428,-0.096292496,0.295023081
29.53354892,-0.116388083,-0.246996298,-0.087282181,0.28665578
29.53840579,-0.125758469,-0.245912686,-0.102046967,0.294451736
29.54326173,-0.120975316,-0.249647141,-0.100030899,0.294898122
29.54811902,-0.104483873,-0.260414094,-0.097989082,0.297210767
29.55297605,-0.100114733,-0.261654675,-0.103042603,0.298502775
29.55783282,-0.105334103,-0.272382647,-0.084263802,0.303953891
29.56268881,-0.084506899,-0.25690347,-0.094087601,0.286344697
29.56754558,-0.083023429,-0.262862653,-0.089540482,0.28983989
29.57240314,-0.074490219,-0.268830299,-0.101601601,0.296886187
29.57725996,-0.051836967,-0.281867325,-0.106389046,0.305703924
29.58211595,-0.053224236,-0.280549228,-0.101590157,0.303086207
29.58697277,-0.049912572,-0.279238343,-0.099154472,0.30049447
29.59183116,-0.023008674,-0.28511709,-0.106184959,0.305117026
29.5967285,-0.022687018,-0.274276167,-0.103611946,0.294070658
29.60154371,-0.014905557,-0.282496274,-0.119989395,0.307284518
29.60644116,-0.014765322,-0.271724999,-0.105321884,0.291796486
29.61129871,0.009253457,-0.260971665,-0.112082481,0.284173045
29.61615564,0.018775374,-0.271669835,-0.09499073,0.288409869
29.62102137,0.028119043,-0.270403028,-0.106474876,0.29196811
29.62586855,0.056472175,-0.250201494,-0.113057137,0.280306636
29.63072595,0.060742382,-0.277587503,-0.093412399,0.299115923
29.63558256,0.074422941,-0.264435351,-0.099987984,0.292339573
29.64043871,0.087937593,-0.241829619,-0.106449127,0.278470827
29.64529605,0.101337008,-0.257448137,-0.105675697,0.296169015
29.65015387,0.126439407,-0.249185756,-0.111968994,0.301027441
29.65501038,0.156089991,-0.229111329,-0.096784592,0.293638117
29.6598659,0.168882832,-0.230502859,-0.110151291,0.306245466
29.66472355,0.181562543,-0.224750206,-0.101980209,0.306394476
29.66953944,0.199094266,-0.226207078,-0.11043644,0.320942948
29.67439548,0.211479053,-0.201533541,-0.116382599,0.314458371
29.67925152,0.221390918,-0.193673193,-0.088978767,0.307311675
29.68410835,0.233594567,-0.190556705,-0.106848717,0.319835782
29.68896579,0.269438386,-0.173210397,-0.103137016,0.336505765
29.69382262,0.278873354,-0.167927533,-0.106518745,0.342514594
29.69867861,0.288295746,-0.160245135,-0.121677399,0.351565541
29.70353538,0.321285903,-0.170443669,-0.104146957,0.378315034
29.70839303,0.337436855,-0.147200689,-0.105706215,0.383021511
29.71324975,0.351357698,-0.152612761,-0.100035667,0.395916685
29.71810574,0.377163649,-0.138878837,-0.10865593,0.416348244
29.72296256,0.398151934,-0.125154123,-0.09090519,0.427144321
29.72782001,0.42634517,-0.094698787,-0.104203224,0.44899485
29.73267689,0.428205013,-0.102531493,-0.103078842,0.452213985
29.73753277,0.439691871,-0.098391294,-0.089942932,0.459455678
29.74238954,0.463117003,-0.070338264,-0.098285675,0.478628148
29.74724715,0.481788039,-0.078177363,-0.096996307,0.497634101
29.75210392,0.510063469,-0.057251051,-0.107606888,0.524425083
29.75695996,0.524019897,-0.045912296,-0.091846466,0.533985547
29.76181668,0.540465832,-0.025017574,-0.090400696,0.548544875
29.76667428,0.549773335,-0.006538272,-0.110422134,0.560790975
29.771531,0.575872242,-3.24696E-05,-0.106451988,0.585628608
29.77641543,0.580344141,0.004067376,-0.097643852,0.588515239
29.78130095,0.608718753,0.022512808,-0.100744247,0.61740971
29.78614246,0.611029685,0.026602596,-0.106193542,0.620759246
29.79099949,0.620554209,0.035462543,-0.109190941,0.631084606
29.7958548,0.642149389,0.05865705,-0.107354164,0.653698251
29.80067126,0.640052021,0.057919502,-0.095916748,0.649785565
29.80556986,0.65436703,0.076298118,-0.098761559,0.666161735
29.81042657,0.652301967,0.075586289,-0.094402313,0.663417621
29.81528215,0.678998828,0.082045361,-0.08760643,0.689525733
29.82013933,0.672299564,0.086106062,-0.097514153,0.684770011
29.82499683,0.692029774,0.099726796,-0.095409393,0.70565827
29.82985423,0.704682827,0.122836962,-0.090873718,0.721058138
29.8347097,0.703101754,0.124393269,-0.095867157,0.720427841
29.83956725,0.701691926,0.137960836,-0.088862419,0.720625617
29.84442407,0.710030496,0.144395977,-0.091394424,0.73030572
29.84923975,0.730617881,0.153270081,-0.10107708,0.753333115
29.85409543,0.722370625,0.17408891,-0.079600334,0.747303473
29.8589522,0.714307666,0.173360154,-0.084421158,0.739875744
29.8638098,0.737513304,0.170232981,-0.084423065,0.761598579
29.86866663,0.736844659,0.190960482,-0.084384918,0.765850358
29.87352251,0.731636167,0.202153444,-0.081932068,0.763459468
29.87837939,0.726609468,0.220509425,-0.089020729,0.764532809
29.88323699,0.731330395,0.212602213,-0.074552536,0.765246318
29.88809366,0.724271655,0.223765641,-0.086382866,0.762956416
29.8929497,0.746156454,0.232534662,-0.086226463,0.786293092
